district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Mumbai City,P51900008923,Shree Nakoda Heights,M/s Royal Developers,400033,"('18.978826999999999','72.839003000000005')",On-Going Project,12/31/2019,12/31/2019,12/31/2024,Residential,1915.66,0.0,8061.94,01/24/2022,1.0,2.0,208.0,148.0,0.0,1.0,4.0,23.0,0.0,0.0,100.0,0.0,0.0,0.0
Mumbai City,P51900004011,KANAK KUNJ,MIHIKAA ENTERPRISE,400056,"('19.104497299999998','72.839501100000007')",On-Going Project,12/31/2022,12/30/2023,,Residential,669.8,0.0,564.54,01/10/2021,3.0,,13.0,8.0,0.0,1.0,0.0,14.0,1.0,0.0,24.0,0.0,0.0,0.0
Mumbai City,P51900006034,VALENCIA,HEKS INFRASTRUCTURE & DEVELOPERS,400012,"('18.999540700000001','72.839708900000005')",On-Going Project,07/31/2018,07/31/2018,07/31/2024,Residential,463.21,0.0,2910.1,05/17/2022,,,32.0,19.0,0.0,1.0,3.0,18.0,1.0,0.0,8.0,0.0,0.0,0.0
Mumbai City,P51900002696,Lifescapes Shubham,Rohan Developers Pvt Ltd,400004,"('18.958784000000001','72.819584000000006')",On-Going Project,06/30/2022,06/30/2023,06/29/2024,Residential,5272.61,419.58,31122.15,01/04/2024,2.0,,154.0,104.0,2.0,3.0,5.0,53.0,2.0,0.0,327.0,0.0,0.0,0.0
Mumbai City,P51900003381,Kings Krest,Karwa and Kewal Kiran Realtors (AOP),400028,"('19.017739000000000','72.839656000000000')",On-Going Project,12/31/2022,12/30/2023,,Others,4375.78,428.0,17868.92,04/05/2022,3.0,,225.0,186.0,2.0,2.0,3.0,41.0,2.0,0.0,171.0,0.0,0.0,0.0
Mumbai City,P51900003280,Signare,Tejukaya Buildcon,400019,"('19.026901200000001','72.855377300000001')",New Project,07/31/2022,,,Others,599.69,0.0,2071.14,01/19/2024,,,15.0,11.0,1.0,1.0,4.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai City,P51900012360,Om Gopal - Floor 3 to 9,Omkar Realtors and Developers Private Limited,400028,"('19.023174999999998','72.843432399999997')",On-Going Project,06/30/2020,12/30/2020,,Commercial,2335.28,0.0,195.5,10/19/2023,4.0,,103.0,89.0,0.0,0.0,0.0,7.0,0.0,0.0,103.0,0.0,0.0,0.0
Mumbai City,P51900008091,The Island,Devtaru Homes LLP,400007,,On-Going Project,12/01/2020,12/01/2021,05/30/2023,Residential,708.9,0.0,3111.09,03/31/2023,,,35.0,33.0,2.0,1.0,0.0,17.0,0.0,0.0,45.0,0.0,0.0,0.0
Mumbai City,P51900006458,"Sairaj Floor 1, 2 and 22",Omkar Realtors and Developers Private Limited,400012,"('18.999540700000001','72.839708900000005')",On-Going Project,05/17/2016,12/30/2020,,Others,541.3,0.0,542.35,10/03/2023,7.0,,4.0,2.0,0.0,1.0,0.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai City,P51900002098,Chandra Villa,M/s. Accord Realtors,400019,"('19.027220000000000','72.858215999999999')",On-Going Project,03/31/2019,09/30/2020,,Residential,650.51,0.0,2606.3,05/19/2021,,,24.0,16.0,0.0,1.0,0.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai City,P51900007574,Siddhivinayak Vastu,SIDDHIVINAYAK CONSTRUCTION PRIVATE LIMITED,400012,"('19.023174999999998','72.843432399999997')",On-Going Project,12/31/2018,12/31/2018,,Residential,1285.13,1285.13,6477.11,11/23/2023,,10.0,182.0,40.0,1.0,1.0,1.0,18.0,1.0,0.0,47.0,0.0,0.0,0.0
Mumbai City,P51900012481,Sumit  Lata,Sumit Snehashish Venture,400022,"('19.042560399999999','72.863808899999995')",On-Going Project,07/31/2018,07/31/2019,01/30/2021,Residential,790.98,0.0,1415.41,12/08/2021,,,21.0,11.0,0.0,1.0,4.0,20.0,1.0,0.0,41.0,0.0,0.0,0.0
Mumbai City,P51900003249,AL FATEMA HEIGHTS,LUCKY ALAMDAR DEVELOPER,400009,"('18.958236904560042','72.838039024467430')",On-Going Project,03/31/2023,03/30/2026,,Residential,961.54,0.0,4316.31,10/04/2022,,,34.0,34.0,1.0,1.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai City,P51900004714,Iora,Verain Commercials LLP,400007,"('18.965277000000000','72.813163000000003')",On-Going Project,06/30/2021,06/30/2022,06/29/2023,Residential,2141.32,121.0,8672.34,01/03/2024,,,53.0,49.0,3.0,1.0,7.0,42.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai City,P51900005355,SESEN,SESEN REALTY PVT LTD,400036,"('18.962200000000000','72.802837000000000')",On-Going Project,12/31/2018,12/30/2024,,Residential,5212.41,935.53,6609.97,11/29/2023,,1.0,28.0,12.0,0.0,1.0,6.0,68.0,1.0,0.0,169.0,0.0,0.0,0.0
Mumbai City,P51900007465,Siddhivinayak Habitats,SIDDHIVINAYAK HABITATS,400028,"('19.023174999999998','72.843432399999997')",On-Going Project,03/31/2021,03/30/2022,,Residential,470.74,470.74,1557.94,01/08/2024,,,33.0,32.0,1.0,1.0,1.0,22.0,0.0,0.0,26.0,0.0,0.0,0.0
Mumbai City,P51900005835,RATNADEEP,WESTIN DEVELOPERS PVT. LTD,400058,"('19.122734600000001','72.830201299999999')",On-Going Project,06/30/2019,06/30/2019,12/29/2020,Residential,1830.0,0.0,10607.29,01/12/2021,,4.0,187.0,165.0,0.0,1.0,0.0,17.0,1.0,11.0,1.0,0.0,0.0,0.0
Mumbai City,P51900007321,BURJ ASHRAFI,IMRAN ALI MOHAMMED LATIF,400003,"('18.953486000000002','72.834165999999996')",On-Going Project,12/31/2020,12/30/2021,12/30/2022,Others,1099.6,0.0,7269.24,08/10/2022,1.0,,162.0,131.0,1.0,1.0,5.0,23.0,1.0,2.0,1.0,0.0,0.0,0.0
Mumbai City,P51900001563,FATIMA HEIGHTS,M K ENTERPRISES,400008,"('18.967139599999999','72.828657100000001')",On-Going Project,12/04/2020,12/04/2023,,Residential,14003.46,618.34,94265.11,12/27/2023,1.0,,1271.0,309.0,0.0,8.0,0.0,179.0,8.0,0.0,8.0,0.0,0.0,0.0
Mumbai City,P51900009197,GURUPRASAD DIVINE RESIDENCY,ROHINTON MEHTA BUILDERS AND DEVELOPERS,400071,"('19.112320299120857','72.905121720312540')",On-Going Project,06/30/2019,06/30/2019,06/30/2025,Residential,1732.5,0.0,1732.5,01/19/2024,,3.0,94.0,45.0,0.0,1.0,2.0,16.0,1.0,0.0,82.0,0.0,0.0,0.0
Mumbai City,P51900005378,LODHA VENEZIA - 49TH TO 65TH FLOOR,Macrotech Developers Limited,400033,"('18.991910000000000','72.840645600000020')",On-Going Project,12/31/2017,12/31/2018,,Residential,699.1,0.0,4990.17,12/22/2023,5.0,9.0,63.0,63.0,3.0,1.0,5.0,17.0,0.0,0.0,98.0,0.0,0.0,0.0
Mumbai City,P51900001876,AKASH,Kay Bee Developers Pvt. Ltd.,400017,"('19.023175000000000','72.843432399999980')",On-Going Project,12/31/2020,12/30/2021,,Residential,933.74,962.47,2366.9,05/28/2021,,,83.0,36.0,1.0,1.0,0.0,23.0,1.0,2.0,54.0,0.0,0.0,0.0
Mumbai City,P51900005974,RAVIKIRAN CO-OPERATIVE HSG SOC LTD.,WESTIN DEVELOPERS PVT. LTD,400053,"('19.135065600000001','72.832480399999994')",On-Going Project,06/01/2018,06/30/2019,12/29/2020,Residential,635.61,0.0,2135.5,10/15/2018,,3.0,39.0,33.0,0.0,1.0,0.0,21.0,1.0,0.0,31.0,0.0,0.0,0.0
Mumbai City,P51900004100,CLASSIC BURJ,YUNUS ISMAIL UMRETIYA,400003,"('18.953192600000001','72.835300500000003')",On-Going Project,12/31/2018,12/31/2018,,Others,440.61,0.0,4925.11,02/06/2020,,,121.0,116.0,0.0,1.0,0.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai City,P51900008778,DEEPLAXMI CO.OP HOUSING SOCIETY,HARE KRISHNA BUILDER,400011,"('18.981045099999999','72.826757900000004')",On-Going Project,12/31/2021,12/30/2022,,Residential,3179.8,0.0,11796.82,07/31/2017,1.0,4.0,202.0,65.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai City,P51900005694,PRATHAMESH PEARL,JAYDEEP CONSTRUCTION,400078,"('19.154021000000000','72.942972999999995')",On-Going Project,07/26/2017,03/31/2019,01/31/2022,Residential,2384.2,0.0,1.99,12/18/2019,,,96.0,71.0,0.0,1.0,1.0,13.0,0.0,24.0,67.0,0.0,0.0,0.0
Mumbai City,P51900008961,Harsh Bakul,SRS HABITAT LLP,400019,"('19.024388501855460','72.852454361454300')",On-Going Project,05/07/2019,05/07/2019,,Residential,635.45,0.0,2552.0,09/16/2019,,,27.0,20.0,0.0,1.0,4.0,17.0,1.0,0.0,55.0,0.0,0.0,0.0
Mumbai City,P51900002527,SHAHID NAGAR,NEUMEC AND SANGAM JV,400021,"('19.011056000000000','72.854042000000007')",On-Going Project,06/30/2023,06/30/2024,,Others,2658.48,0.0,3284.31,12/03/2022,,,161.0,161.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai City,P51900008041,NEO CLARISSA,FAITH BUILD INFRA LLP,400004,"('18.957987700000000','72.821439900000001')",On-Going Project,08/31/2020,08/28/2023,,Residential,1255.62,1255.62,4237.0,09/04/2023,,,23.0,17.0,2.0,1.0,0.0,9.0,1.0,0.0,60.0,0.0,0.0,0.0
Mumbai City,P51900005532,JOANITA VILLA,WESTIN DEVELOPERS PVT. LTD,400058,"('19.122734600000001','72.830201299999999')",On-Going Project,12/01/2017,06/30/2018,06/30/2019,Residential,559.2,0.0,1475.73,02/06/2021,,2.0,31.0,26.0,0.0,1.0,0.0,15.0,1.0,0.0,26.0,0.0,0.0,0.0
Mumbai City,P51900005018,MARIAM RESIDENCY,DARVESH PROPERTIES PRIVATE LIMITED,400008,"('18.967139599999999','72.828657100000001')",On-Going Project,02/11/2020,06/30/2021,12/31/2023,Others,1064.24,0.0,4552.38,12/27/2022,,,18.0,18.0,0.0,1.0,3.0,14.0,1.0,0.0,65.0,0.0,0.0,0.0
Mumbai City,P51900002869,OMKAR TOWER,DEVENDRA ASSOCIATES,400004,"('18.958810000000000','72.825269000000006')",On-Going Project,12/31/2018,12/31/2019,06/30/2025,Residential,542.64,0.0,3916.61,02/23/2023,,,89.0,76.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai City,P51900010075,NAMO SHIVAASTHU CITY BUILDING NO 3,SRK REAL HEIGHTS PRIVATE LIMITED,400025,"('19.704307000000000','72.785499999999999')",On-Going Project,02/04/2020,02/04/2023,,Residential,8861.87,1561.46,6557.79,12/30/2019,,,82.0,57.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Mumbai City,P51900003324,Piramal Aranya - Wing A,Glider Buildcon Realtors Private Limited,400010,"('18.979757414938163','72.840509664995580')",On-Going Project,12/31/2023,12/30/2024,,Others,1405.73,0.0,48020.97,01/19/2024,9.0,7.0,229.0,163.0,3.0,1.0,9.0,55.0,0.0,0.0,481.0,0.0,0.0,0.0
Mumbai City,P51900005575,Indu Villa,Narendra Vasanji Furia,400019,"('19.026509000000001','72.840147999999999')",On-Going Project,12/31/2018,03/31/2019,,Residential,838.63,0.0,3267.93,03/29/2023,,,9.0,2.0,0.0,1.0,5.0,17.0,1.0,2.0,1.0,0.0,0.0,0.0
Mumbai City,P51900004172,Lifescapes Kshitij,Roxina Real Estate Pvt. Ltd.,400002,"('18.953052984904136','72.826299643991890')",On-Going Project,12/31/2022,12/30/2023,11/29/2024,Residential,5810.71,1069.38,15262.71,01/08/2024,6.0,4.0,213.0,108.0,1.0,1.0,8.0,43.0,2.0,0.0,204.0,0.0,0.0,0.0
Mumbai City,P51900002746,SHEETAL BUSINESS CENTRE,SWASTIK REALTORS,400034,"('19.409332632862910','72.853900785913880')",On-Going Project,03/31/2017,03/31/2019,09/30/2020,Industrial,3471.0,0.0,4445.45,09/16/2020,,,48.0,18.0,0.0,1.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0
Mumbai City,P51900011605,Marina,Keyhomes Realtors Private Limited,400050,"('19.055169500000002','72.829951800000003')",On-Going Project,12/31/2020,12/30/2023,12/29/2024,Residential,1416.5,197.71,1292.39,01/19/2024,,,63.0,60.0,0.0,2.0,0.0,30.0,2.0,0.0,39.0,0.0,0.0,0.0
Mumbai City,P51900010014,Parasmani - A,Parasmani Constructions Pvt .Ltd,400077,"('19.077873700000001','72.905562700000004')",On-Going Project,12/14/2016,12/14/2018,,Residential,1635.8,130.86,4195.28,02/03/2023,,,53.0,53.0,2.0,1.0,0.0,15.0,1.0,0.0,53.0,0.0,0.0,0.0
Mumbai City,P51900008108,J K APARTMENT,PLUS PROPERTIES PVT LTD,400015,"('18.996087200000002','72.852835600000006')",On-Going Project,07/31/2022,07/31/2023,12/31/2025,Residential,910.0,0.0,1200.0,06/27/2023,2.0,,25.0,10.0,0.0,1.0,0.0,7.0,1.0,10.0,1.0,0.0,0.0,0.0
Mumbai City,P51900010030,SANGEET JYOTI,PRIME HOUSING,400019,"('19.026901200000001','72.855377300000001')",On-Going Project,03/31/2012,12/31/2018,12/31/2020,Others,334.45,0.0,1069.75,09/09/2023,,,5.0,4.0,0.0,1.0,0.0,17.0,1.0,0.0,20.0,0.0,0.0,0.0
Mumbai City,P51900011721,Horizon,Zara Habitats LLP,400016,"('19.038945500000001','72.842054599999997')",On-Going Project,08/01/2019,08/01/2019,01/31/2021,Residential,429.68,0.0,2754.02,11/23/2020,,,23.0,21.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai City,P51900010489,FORTUNE AURA,K REALTORS,400007,,On-Going Project,06/02/2020,12/02/2020,06/30/2024,Others,395.49,0.0,2984.58,03/10/2022,,,67.0,46.0,0.0,1.0,4.0,23.0,0.0,0.0,32.0,0.0,0.0,0.0
Mumbai City,P51900003302,VERSATILE HEIGHTS,VERSALTILE BUILDCON PVT. LTD.,400019,"('19.031697000000001','72.853945999999993')",On-Going Project,03/31/2014,12/31/2018,10/30/2020,Residential,478.26,0.0,3.0,10/31/2018,4.0,2.0,10.0,9.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai City,P51900003605,Lifescapes Glory,Om Shanti Developers,400012,"('18.999093226573113','72.839127308605610')",On-Going Project,12/31/2020,12/30/2021,12/31/2024,Residential,2393.27,0.0,5972.88,01/20/2024,,,60.0,32.0,1.0,1.0,4.0,23.0,1.0,0.0,85.0,0.0,0.0,0.0
Mumbai City,P51900009306,Tridhaatu Kshitij,Tridhaatu Construction Private Limited,400016,"('19.032340000000000','72.844537000000000')",On-Going Project,12/31/2019,12/30/2023,,Residential,3436.77,515.52,8981.0,12/15/2023,,2.0,81.0,34.0,3.0,1.0,0.0,33.0,1.0,0.0,167.0,0.0,0.0,0.0
Mumbai City,P51900011305,Rupji Swapnapurti,Rupji Constructions,400016,"('19.028435000000002','72.841836999999998')",New Project,07/01/2022,,,Residential,743.97,0.0,4237.94,07/31/2017,1.0,7.0,155.0,28.0,2.0,1.0,0.0,22.0,1.0,0.0,30.0,0.0,0.0,0.0
Mumbai City,P51900003947,SUNSHINE INFINITY,SQ INFRASTRUCTURE PRIVATE LIMITED,400031,"('19.013289100000001','72.854898100000000')",On-Going Project,03/31/2015,12/31/2018,12/31/2019,Residential,2973.26,0.0,10865.17,07/04/2022,,4.0,104.0,85.0,0.0,1.0,4.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai City,P51900008200,WADALA,Surana Developers (wadala) LLP,400037,"('19.025747500000001','72.869694400000000')",On-Going Project,12/31/2020,12/30/2023,,Residential,2233.17,0.0,1994.0,01/06/2024,3.0,1.0,133.0,52.0,0.0,2.0,0.0,46.0,2.0,4.0,2.0,0.0,0.0,0.0
Mumbai City,P51900006877,S R PROJECT AT SHED COMPLEX DHARAVI,SHIVSHAHI PUNARVASAN PRAKALP LTD,400017,"('19.023174999999998','72.843432399999997')",On-Going Project,12/31/2010,12/30/2021,,Others,2893.65,0.0,5572.15,12/17/2018,,,194.0,193.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai City,P51900012115,Three Sixty West,Oasis Realty,400025,"('19.011080400000000','72.823315900000010')",On-Going Project,03/31/2019,06/30/2021,06/30/2022,Residential,6405.56,0.0,119747.0,07/06/2022,9.0,6.0,284.0,71.0,8.0,2.0,14.0,156.0,2.0,0.0,1104.0,0.0,0.0,0.0
Mumbai City,P51900008204,MINERVA,Lokhandwala Kataria Construction Private Limited,400011,"('18.988477200000000','72.829193300000040')",On-Going Project,12/31/2018,12/30/2023,,Residential,7907.9,0.0,61271.0,01/20/2024,3.0,45.0,372.0,270.0,2.0,1.0,12.0,68.0,2.0,0.0,1039.0,0.0,0.0,0.0
Mumbai City,P51900008408,BOMBAY XI,Tattva & Mittal Lifespaces Pvt Ltd,400011,"('18.980146000000001','72.829571999999999')",On-Going Project,12/31/2019,12/30/2022,12/30/2023,Residential,3902.0,308.79,19979.36,01/11/2024,1.0,2.0,209.0,78.0,2.0,1.0,1.0,37.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai City,P51900003098,Madhuwanti,Sharmila Raj Thackeray,400028,"('19.023174999999998','72.843432399999997')",On-Going Project,05/02/2019,05/02/2019,,Residential,398.83,0.0,1585.45,09/16/2019,,,16.0,10.0,0.0,1.0,0.0,18.0,1.0,0.0,36.0,0.0,0.0,0.0
Mumbai City,P51900008345,THE WORLD TOWERS -  WORLD ONE - TIER II,MACROTECH DEVELOPERS LIMITED,400013,"('19.002540700000000','72.826530100000010')",On-Going Project,12/31/2017,09/30/2018,09/30/2019,Residential,1874.58,0.0,21901.9,12/28/2023,,16.0,61.0,55.0,2.0,0.0,5.0,34.0,0.0,0.0,189.0,0.0,0.0,0.0
Mumbai City,P51900005401,VERTU,BALAJI CORPORATION PRIVATE LIMITED,400031,"('19.013289100000001','72.854898100000000')",On-Going Project,12/31/2019,12/31/2019,12/30/2021,Residential,2350.35,211.18,5937.95,04/16/2022,7.0,10.0,39.0,39.0,1.0,1.0,7.0,35.0,2.0,0.0,57.0,0.0,0.0,0.0
Mumbai City,P51900008962,THE WORLD TOWERS - WORLD ONE - TIER III AND TRINITY,MACROTECH DEVELOPERS LIMITED,400013,"('19.002540700000000','72.826530100000010')",On-Going Project,06/30/2021,06/30/2021,06/30/2023,Residential,3506.08,0.0,47159.98,12/28/2023,,4.0,369.0,230.0,2.0,1.0,4.0,77.0,1.0,0.0,923.0,0.0,0.0,0.0
Mumbai City,P51900006932,RAJ RIDDHI RESIDENCY,RAJ RIDDHI REALTIES,400016,"('19.038945500000001','72.842054599999997')",On-Going Project,12/31/2019,12/30/2021,,Residential,779.18,0.0,3155.68,12/27/2022,,,21.0,17.0,0.0,1.0,3.0,16.0,1.0,0.0,32.0,0.0,0.0,0.0
Mumbai City,P51900005428,ELIZABETH HOUSE,SURAJ ESTATE DEVELOPERS LTD,400028,"('19.023174999999998','72.843432399999997')",On-Going Project,09/30/2013,06/30/2019,12/29/2020,Residential,436.45,0.0,1633.73,03/10/2021,,1.0,17.0,15.0,1.0,1.0,3.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai City,P51900008392,The Pavilion,Skyline Developers,400019,"('19.026901200000001','72.855377300000001')",On-Going Project,03/31/2018,03/31/2018,,Residential,464.05,0.0,1844.13,07/29/2019,,2.0,13.0,13.0,1.0,1.0,0.0,7.0,1.0,0.0,17.0,0.0,0.0,0.0
Mumbai City,P51900008207,PALETTE,SURAJ ESTATE DEVELOPERS LTD,400028,"('19.018909000000001','72.835023000000007')",On-Going Project,02/28/2021,06/30/2023,06/29/2024,Residential,3266.75,261.83,4646.27,11/23/2023,,,122.0,84.0,1.0,1.0,9.0,44.0,1.0,18.0,251.0,0.0,0.0,0.0
Mumbai City,P51900010342,VALENCIA PARADISE,PARADISE ASSOCIATES,400004,"('18.957987700000000','72.821439900000001')",On-Going Project,12/31/2017,12/31/2018,12/31/2019,Others,733.28,0.0,4792.4,01/16/2023,6.0,1.0,146.0,146.0,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai City,P51900008300,Greenstone Heritage - Wing -  E and F,Beauty Lifestyles and Homes Pvt. Ltd.,400001,"('18.945470000000000','72.834553999999997')",On-Going Project,10/10/2021,10/01/2024,,Others,513.5,163.84,7574.53,01/13/2024,1.0,,57.0,52.0,1.0,1.0,1.0,21.0,0.0,0.0,90.0,0.0,0.0,0.0
Mumbai City,P51900005827,SAMRUDDHI CHS LTD,UNISPACE DEVELOPERS PRIVATE LIMITED,400014,"('19.021091999999999','72.846969999999999')",On-Going Project,12/31/2017,12/31/2017,12/30/2021,Residential,699.0,0.0,2830.95,01/22/2020,,,23.0,21.0,0.0,1.0,1.0,23.0,1.0,3.0,1.0,0.0,0.0,0.0
Mumbai City,P51900008919,KSA PRIDE,KSA AND ASSOCIATES,400011,"('18.981045099999999','72.826757900000004')",On-Going Project,12/31/2018,12/31/2018,06/30/2023,Residential,835.29,0.0,3512.11,05/10/2023,1.0,,28.0,10.0,0.0,1.0,4.0,20.0,0.0,0.0,34.0,0.0,0.0,0.0
Mumbai City,P51900007404,MURGA GIRAN,LAKADAWALA DEVELOPERS PVT LTD,400008,"('18.963875000000002','72.821202999999997')",On-Going Project,12/31/2019,11/28/2021,,Residential,2241.12,210.0,9623.19,09/30/2019,1.0,,134.0,134.0,0.0,1.0,0.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0
Mumbai City,P51900006635,COTE DE ORIENT,VIJAY DWELLERS PRIVATE LIMITED,400019,"('19.026901200000001','72.855377300000001')",On-Going Project,12/31/2018,12/31/2018,12/30/2021,Others,1188.14,0.0,3891.95,08/05/2019,,,35.0,19.0,0.0,2.0,1.0,22.0,1.0,19.0,1.0,0.0,0.0,0.0
Mumbai City,P51900011526,MEHTA SUNSHINE HEIGHTS B WING,CHANDULAL JORAWARMAL MEHTA,400004,"('18.957987700000000','72.821439900000001')",On-Going Project,12/31/2022,12/30/2023,,Residential,651.34,0.0,6316.74,10/01/2021,,,131.0,110.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai City,P51900010447,Brand one wadala - A Wing,AM Constructions,400037,"('19.025580999999999','72.871565000000004')",On-Going Project,08/31/2021,08/28/2023,08/18/2026,Residential,1192.33,209.2,6111.23,09/14/2023,,,100.0,68.0,0.0,1.0,3.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai City,P51900006138,Brand one wadala - B Wing,AM Constructions,400037,"('19.025607999999998','72.871536000000006')",On-Going Project,08/31/2021,08/28/2023,08/18/2026,Residential,770.5,135.07,4729.94,09/11/2023,,,100.0,58.0,0.0,1.0,3.0,24.0,1.0,0.0,24.0,0.0,0.0,0.0
Mumbai City,P51900008636,Elegant Residency,Best Enterprises,400008,"('18.967139599999999','72.828657100000001')",On-Going Project,12/31/2022,12/30/2023,,Residential,363.71,0.0,2994.16,04/06/2023,,,56.0,20.0,0.0,1.0,0.0,23.0,0.0,0.0,19.0,0.0,0.0,0.0
Mumbai City,P51900009118,Brand one Wadala - C Wing,AM Constructions,400037,"('19.025573999999999','72.871551999999994')",On-Going Project,08/31/2022,08/28/2025,,Residential,1956.21,342.93,6111.23,01/04/2023,,,100.0,66.0,0.0,1.0,3.0,24.0,1.0,0.0,58.0,0.0,0.0,0.0
Mumbai City,P51900009861,SHREE CHAMUNDA HEIGHTS,SHREE CHAMUNDA REALTORS,400028,"('19.018239999999999','72.839164999999994')",On-Going Project,12/31/2018,12/31/2019,,Residential,562.71,0.0,2229.86,12/07/2022,,,19.0,18.0,0.0,1.0,0.0,20.0,1.0,0.0,26.0,0.0,0.0,0.0
Mumbai City,P51900010903,Sanghvi S3 Paradise - Phase 1,Sanghvi Premises Pvt Ltd,400027,"('18.979326600000000','72.838254699999993')",On-Going Project,03/31/2017,12/30/2021,,Residential,9490.0,0.0,12184.16,11/10/2021,2.0,,282.0,266.0,0.0,17.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai City,P51900006979,YOGPRABHA CHSL,METAFACE INDIA AOP,400014,"('19.029419699999998','72.854605800000002')",On-Going Project,12/31/2017,12/31/2019,06/30/2022,Residential,1490.0,0.0,3580.95,09/21/2020,,,23.0,22.0,0.0,1.0,0.0,18.0,1.0,24.0,16.0,0.0,0.0,0.0
Mumbai City,P51900005352,47 RACE COURSE,AKSHAY STHAPATYA PVT. LTD.,400018,"('18.998514499999999','72.817354499999993')",On-Going Project,12/31/2010,12/30/2027,,Residential,20500.0,1550.0,5026.0,08/15/2021,4.0,1.0,19.0,0.0,0.0,1.0,2.0,12.0,1.0,0.0,48.0,0.0,0.0,0.0
Mumbai City,P51900010963,The Primordial house,Sambhavparshva Developers Pvt Ltd.,400026,"('18.963105993077466','72.811004347084460')",On-Going Project,12/30/2022,12/30/2023,,Residential,858.0,0.0,5295.51,01/18/2024,,1.0,21.0,21.0,1.0,2.0,4.0,21.0,2.0,0.0,2.0,0.0,0.0,0.0
Mumbai City,P51900004145,Krishvi Apartments,M/s Shagun Construction,400004,"('18.957987700000000','72.821439900000001')",On-Going Project,03/31/2018,12/31/2018,12/31/2020,Others,887.96,0.0,4788.53,08/08/2018,,,28.0,9.0,2.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai City,P51900003990,Atlanta Estate Extension,Atul Raj Builders Pvt Ltd,400063,"('19.172567000000001','72.857671999999994')",On-Going Project,06/30/2011,03/30/2028,,Industrial,5260.74,466.81,8465.29,09/23/2021,2.0,,56.0,50.0,1.0,1.0,0.0,6.0,0.0,53.0,46.0,0.0,0.0,0.0
Mumbai City,P51900004866,REDEVELOPMENT PROJECT OF DAYAWANI CHAWL,ANIL MURARILAL AGARWAL,400030,"('19.012169700000001','72.821862699999997')",On-Going Project,07/31/2020,01/31/2021,07/31/2023,Residential,225.75,0.0,1264.56,11/04/2023,,,21.0,3.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai City,P51900005370,Cornerstone,Shree Sadguru & Deluxe JV,400018,"('18.996559999999999','72.822410000000005')",On-Going Project,06/30/2023,06/30/2024,,Residential,1565.0,0.0,4113.0,12/11/2023,1.0,7.0,140.0,131.0,1.0,1.0,3.0,41.0,1.0,0.0,138.0,0.0,0.0,0.0
Mumbai City,P51900005993,LAKADAWALA HEIGHTS,AARIAASH DEVELOPERS,400008,"('18.967139599999999','72.828657100000001')",New Project,12/30/2021,,12/31/2024,Residential,746.66,158.63,0.0,02/02/2023,3.0,1.0,42.0,6.0,1.0,1.0,2.0,21.0,0.0,0.0,47.0,0.0,0.0,0.0
