district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Pune,P52100049619,MAYURESHWAR HEIGHTS,AKSHAY BALASO KAMTHE,412301,"('18.346312800000000','74.030182600000000')",New Project,05/31/2025,,,Residential,345.34,0.0,764.55,02/14/2023,,,15.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100048177,Apostrophe Hinjawadi Tower B,HINJAWADI INFRADEVELOPMENT PVT LTD,411057,"('18.580537910791360','73.692319029411320')",New Project,12/31/2027,,,Residential,827.28,2244.5,9892.53,11/03/2023,,,128.0,0.0,0.0,1.0,0.0,16.0,1.0,105.0,26.0,0.0,0.0,0.0
Pune,P52100049336,AERO EAST PH III,MIRACLE GURUKRUPA DEVELOPERS,411060,"('18.442848100000000','73.918019700000000')",New Project,12/31/2027,,,Residential,3665.5,0.0,3665.5,01/13/2024,,,54.0,11.0,0.0,1.0,0.0,9.0,0.0,57.0,0.0,0.0,0.0,0.0
Pune,P52100048487,KETAN HEIGHTS CHSL,Kotibhaskar Infrastructures &Developers Pvt.Ltd.,411038,"('18.498779300000000','73.816863900000000')",New Project,05/30/2026,,,Residential,2444.93,0.0,5558.0,01/12/2024,,,111.0,67.0,3.0,1.0,0.0,14.0,1.0,0.0,159.0,0.0,0.0,0.0
Pune,P52100049815,Eastern River Residency Wing C,Kishor Shankar Garve,411061,"('18.520430300000000','73.856743700000000')",New Project,12/31/2028,,,Residential,3204.17,320.4,26571.93,11/08/2023,1.0,,236.0,130.0,0.0,1.0,2.0,24.0,0.0,0.0,150.0,0.0,0.0,0.0
Pune,P52100048477,WELLINGTON C - D,PRIDE BUILDERS LLP,412015,,New Project,09/30/2026,,,Residential,4446.0,0.0,31286.63,11/10/2023,,,220.0,201.0,4.0,2.0,0.0,46.0,2.0,15.0,264.0,0.0,0.0,0.0
Pune,P52100048660,10 ELITE,DEDGE KARMARKAR ASSOCIATE,411009,,New Project,12/31/2025,,,Residential,345.6,0.0,681.7,01/07/2024,,,10.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0
Pune,P52100048747,BALAJI NIWAS,ARYA ARFA DEVELOPERS,411002,,New Project,07/31/2024,,,Residential,105.3,0.0,646.7,12/05/2023,,,19.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100049593,GALAXY,MORAYA ASSOCIATES,411033,,New Project,05/31/2025,,,Residential,651.75,0.0,1468.77,11/08/2023,,,17.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100049800,LITTLE NEST,ARMA APC HOUSINGLLP,411036,"('18.532060000000000','73.930182000000000')",New Project,12/31/2025,,,Residential,1031.97,0.0,1782.78,10/11/2023,,,84.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100049289,Navkarshree Building,Navkar Shree Associates,411057,,New Project,03/31/2026,,,Residential,692.0,0.0,1179.3,12/26/2023,,,14.0,0.0,0.0,1.0,0.0,4.0,0.0,36.0,11.0,0.0,0.0,0.0
