district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Mumbai Suburban,P51800009984,SAFAVI CHS LTD,RAJ BUILDERS,400059,"('19.114488999999999','72.876176999999998')",On-Going Project,10/31/2018,10/31/2018,10/30/2020,Residential,2239.5,318.55,2.7,02/27/2020,,,88.0,88.0,0.0,1.0,0.0,12.0,1.0,57.0,32.0,0.0,0.0,0.0
Mumbai Suburban,P51800008276,BRIZO RESIDENCY,FATCAT INFRASTRCTURE PRIVATE LIMITED,400043,"('19.061378999999999','72.917558000000000')",On-Going Project,12/31/2017,12/31/2017,,Residential,3435.95,410.28,5591.3,11/23/2021,,1.0,10.0,4.0,0.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800010439,Ankur Palace,OSHO Developers,400092,"('19.222726999999999','72.849238000000000')",On-Going Project,08/15/2019,08/15/2019,02/14/2021,Residential,800.0,0.0,2152.23,05/14/2021,,,9.0,0.0,0.0,1.0,0.0,18.0,1.0,30.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800004433,JAY KIRTI CHS LTD,RAJENDRA GULABCHAND SHAH,400064,"('19.187229400000000','72.840747300000004')",On-Going Project,12/31/2017,07/31/2018,,Residential,1568.03,243.3,4224.73,07/31/2017,,4.0,23.0,19.0,0.0,1.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800005290,SHIV PARVATI COMPLEX,LINKPROMOTERS & POKAR ENTERPRISES,400084,"('19.093979000000001','72.893823999999995')",On-Going Project,07/06/2016,03/31/2019,,Residential,3831.2,428.7,4551.25,09/29/2021,,1.0,108.0,75.0,1.0,1.0,0.0,8.0,0.0,15.0,21.0,0.0,0.0,0.0
Mumbai Suburban,P51800008493,Grace Heritage,Grace Gharunda,400050,"('19.061218000000000','72.830265999999995')",On-Going Project,07/30/2013,12/31/2018,,Residential,991.87,0.0,1418.0,08/28/2023,2.0,,18.0,18.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800005305,ekta residency 17th floor,Ashok  Tharwani,400089,"('19.070173000000000','72.896227999999994')",On-Going Project,12/01/2020,12/01/2021,,Residential,2143.63,911.0,0.0,07/03/2023,,,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0
Mumbai Suburban,P51800010018,MANGALDEEP CHSL.,DHARIWAL CONSTRUCTIONS (INDIA) PRIVATE LIMITED,400066,"('19.222487935749225','72.858688378976470')",On-Going Project,12/31/2018,12/31/2018,12/30/2019,Residential,853.5,0.0,4031.44,11/12/2020,,,65.0,40.0,0.0,1.0,0.0,18.0,1.0,8.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800011594,Royal Accord,Anuradha Real Estate Developers Pvt Ltd,400064,"('19.187229400000000','72.840747300000004')",On-Going Project,12/31/2013,12/30/2023,,Residential,4337.2,665.7,4238.97,08/19/2021,1.0,1.0,147.0,100.0,0.0,1.0,4.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800006239,CENTRONA ZEN-A,L&T Avenue Realty LLP,400077,"('19.077873700000001','72.905562700000004')",On-Going Project,12/31/2025,12/30/2026,,Residential,564.24,57.0,9996.17,10/20/2023,,1.0,376.0,224.0,0.0,1.0,0.0,27.0,0.0,0.0,47.0,0.0,0.0,0.0
Mumbai Suburban,P51800006139,CENTRONA ZEN-B,L&T Avenue Realty LLP,400077,"('19.077873700000001','72.905562700000004')",On-Going Project,12/31/2025,12/30/2026,,Residential,533.77,57.0,8633.0,10/20/2023,,,374.0,185.0,0.0,1.0,0.0,27.0,0.0,0.0,47.0,0.0,0.0,0.0
Mumbai Suburban,P51800005852,Rohini Niwas - Building No 15,Balkrishna Construction,400083,"('19.116619100000001','72.937422699999999')",On-Going Project,12/31/2018,12/30/2021,,Residential,832.5,0.0,2070.2,05/15/2023,,1.0,24.0,24.0,0.0,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800005440,CD Plot No 69 Lumiere,SD SVP Nagar Redevelopment Private Limited,400053,"('19.113645000000002','72.869733900000000')",On-Going Project,10/31/2018,09/30/2019,09/30/2020,Residential,1314.51,120.34,4030.3,12/20/2022,1.0,21.0,67.0,45.0,1.0,1.0,5.0,21.0,0.0,0.0,82.0,0.0,0.0,0.0
Mumbai Suburban,P51800005962,Sun-Vision Heritage-Swati,S.S.Primespace Pvt. Ltd.,400057,"('19.098428999999999','72.849406000000002')",On-Going Project,12/31/2018,12/31/2018,10/30/2020,Residential,429.35,0.0,719.2,02/29/2020,,,20.0,18.0,0.0,1.0,0.0,9.0,1.0,4.0,10.0,0.0,0.0,0.0
Mumbai Suburban,P51800005655,Lotus Sky Garden,Lotus Logistics and Developers Pvt Ltd,400064,"('19.198305000000001','72.837196000000006')",On-Going Project,12/31/2019,12/30/2022,12/30/2023,Residential,4843.16,470.71,21305.91,12/01/2023,2.0,,230.0,185.0,0.0,1.0,3.0,41.0,1.0,6.0,244.0,0.0,0.0,0.0
Mumbai Suburban,P51800006266,OM SARJAN CHSL,GLASSWOOD REALTY PRIVATE LIMITED,400092,"('19.221841999999999','72.849621999999997')",On-Going Project,12/31/2018,12/31/2019,12/30/2021,Residential,855.0,0.0,2544.0,11/04/2023,2.0,2.0,43.0,40.0,0.0,1.0,0.0,16.0,1.0,17.0,12.0,0.0,0.0,0.0
Mumbai Suburban,P51800012139,KAPADIA AVENUE,L J ENTERPRISE,400064,"('19.187229400000000','72.840747300000004')",On-Going Project,03/31/2019,03/31/2019,03/30/2022,Residential,828.9,0.0,1080.08,08/17/2021,,,43.0,37.0,0.0,1.0,0.0,8.0,1.0,0.0,22.0,0.0,0.0,0.0
Mumbai Suburban,P51800007716,FRESSIA RANIBELLO,Lucent Infra Projects Pvt. Ltd.,400097,"('19.153823100000000','72.875178600000030')",On-Going Project,03/31/2018,06/30/2018,06/30/2019,Residential,15821.44,1430.15,18848.54,03/22/2022,,,234.0,130.0,0.0,3.0,3.0,21.0,3.0,23.0,3.0,0.0,0.0,0.0
Mumbai Suburban,P51800012288,PEBBLES MARINA APARTMENTS,PEBBLES INFRA PROJECTS LTD,400049,"('19.104715299999999','72.826826999999994')",On-Going Project,07/31/2022,07/31/2023,,Residential,648.0,0.0,1295.85,07/11/2022,,,18.0,10.0,1.0,1.0,0.0,12.0,1.0,5.0,22.0,0.0,0.0,0.0
Mumbai Suburban,P51800012412,NAV PALMYRA,PATEL ENGINEERING LIMITED,400050,"('19.055169500000002','72.829951800000003')",On-Going Project,07/31/2018,07/31/2019,,Residential,1303.8,20.5,2816.7,02/22/2019,2.0,,11.0,10.0,0.0,0.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800009914,NEW ANAMIKA TRIVENI FORTUNE,TRIVENI DEVELOPERS,400092,"('19.222356000000001','72.847346999999999')",On-Going Project,09/30/2017,12/31/2017,,Residential,780.0,0.0,2104.84,07/29/2017,,1.0,35.0,35.0,0.0,1.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800003394,ASHOKA HEIGHTS,Om Builders and Developers,400080,"('19.160973999999999','72.948542000000003')",On-Going Project,11/01/2020,12/30/2022,12/30/2023,Residential,2117.81,573.39,7962.85,09/14/2023,,5.0,219.0,103.0,0.0,1.0,0.0,24.0,1.0,6.0,90.0,0.0,0.0,0.0
Mumbai Suburban,P51800008668,Shaswat Residency,Shaswat Realty,400077,"('19.077873700000001','72.905562700000004')",On-Going Project,04/15/2018,04/15/2018,,Residential,632.1,0.0,1706.4,11/30/2019,2.0,,24.0,15.0,0.0,1.0,0.0,13.0,1.0,1.0,24.0,0.0,0.0,0.0
Mumbai Suburban,P51800012498,GULMOHUR,SANJAY  JUMANI,400071,"('19.060721999999998','72.890428999999997')",New Project,07/31/2019,,01/30/2021,Residential,427.7,0.0,519.2,03/13/2021,,,21.0,4.0,0.0,1.0,0.0,13.0,1.0,0.0,11.0,0.0,0.0,0.0
Mumbai Suburban,P51800012312,SONALI CO-OPERATIVE HOUSING SOCIETY LTD,PARADISE REALTORS,400086,"('19.089314800000000','72.907805699999997')",On-Going Project,12/17/2019,12/17/2020,02/15/2022,Residential,672.8,0.0,1803.41,05/18/2021,,,32.0,21.0,0.0,1.0,0.0,9.0,1.0,24.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800009036,Matri Sadan,Swastik Developers,400069,"('19.117753000000000','72.873701699999998')",On-Going Project,12/31/2018,12/31/2019,06/30/2022,Residential,574.7,0.0,,03/27/2023,1.0,2.0,23.0,21.0,0.0,0.0,0.0,9.0,1.0,0.0,24.0,0.0,0.0,0.0
Mumbai Suburban,P51800006422,SUNFLOWER,Shree Krishna Developers,400081,"('19.174289999999999','72.963020999999998')",On-Going Project,12/31/2018,12/31/2018,06/30/2022,Residential,1788.66,102.36,4556.97,12/07/2020,,28.0,123.0,102.0,0.0,2.0,0.0,23.0,2.0,12.0,5.0,0.0,0.0,0.0
Mumbai Suburban,P51800009735,CRYSTAL PRIDE,CRYSTAL CONSTRUCTION COMPANY,400097,"('19.185315209571137','72.853960986299850')",On-Going Project,05/31/2019,12/31/2019,06/30/2024,Residential,708.5,44.74,1888.58,07/24/2023,,,33.0,21.0,0.0,1.0,0.0,16.0,3.0,0.0,18.0,0.0,0.0,0.0
Mumbai Suburban,P51800003751,KISMET CHSL,Midcity Landmarks LLP,400054,"('19.078441000000002','72.833851999999993')",On-Going Project,07/31/2019,12/31/2019,12/30/2021,Residential,1254.2,0.0,3724.54,02/15/2022,,,8.0,8.0,1.0,1.0,3.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800010574,ROMELL AETHER WING B1,ROMELL PROPERTIES PRIVATE LIMITED,400063,"('19.169509999999999','72.852918000000003')",On-Going Project,03/31/2016,12/30/2021,,Residential,483.15,0.0,12430.79,01/12/2023,,2.0,133.0,132.0,2.0,1.0,7.0,37.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800012233,SWARAJ KALASH,RAJ HOMES PYRAMID GROUP,400074,"('19.053176000000001','72.912090000000006')",On-Going Project,04/30/2019,04/30/2019,10/29/2020,Residential,1545.1,28.14,3263.6,10/21/2020,2.0,2.0,52.0,40.0,0.0,1.0,0.0,14.0,1.0,1.0,60.0,0.0,0.0,0.0
Mumbai Suburban,P51800007630,Ruparel Westsky,Shreeji Construction,400067,"('19.205718000000001','72.833180999999996')",On-Going Project,12/31/2022,06/30/2023,12/31/2025,Residential,3142.5,0.0,4825.0,03/21/2022,,55.0,387.0,39.0,0.0,1.0,0.0,60.0,1.0,0.0,412.0,0.0,0.0,0.0
Mumbai Suburban,P51800014617,Propose Redevelopment of Uma Smruti,Jai Bhavani Constructions,400042,"('19.133816800000002','72.938396400000002')",On-Going Project,11/15/2016,12/31/2017,,Residential,516.2,0.0,1393.74,07/19/2019,1.0,,42.0,42.0,0.0,1.0,0.0,8.0,1.0,15.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800006753,GORAI SHREE RAM TOWER CHS LTD,JAGANNATH LAXMAN MORE,400092,"('19.232687700000000','72.798370500000004')",On-Going Project,11/30/2017,06/30/2018,10/30/2020,Residential,723.0,230.28,1863.52,10/01/2021,,,13.0,0.0,0.0,1.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800006163,SHREE SAI BABA CHS LTD,S M BUILDERS & DEVELOPERS,400057,"('19.100737700000000','72.848495200000002')",On-Going Project,12/31/2019,12/31/2019,12/30/2021,Residential,729.0,0.0,2164.0,10/16/2020,,,16.0,6.0,0.0,1.0,0.0,13.0,1.0,6.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800005847,DELPHINE CHSL,GLASSWOOD REALTY PRIVATE LIMITED,400067,"('19.207236600000002','72.834822099999997')",On-Going Project,03/31/2019,09/30/2020,06/30/2023,Residential,1331.0,0.0,1943.68,04/10/2023,,,41.0,36.0,0.0,1.0,0.0,10.0,1.0,20.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800009034,Artiz Elite,Artiz Realty,400068,"('19.254248000000000','72.866116000000005')",On-Going Project,12/31/2021,12/30/2022,,Residential,1959.7,0.0,5332.01,06/22/2023,,,47.0,46.0,0.0,1.0,0.0,23.0,1.0,7.0,46.0,0.0,0.0,0.0
Mumbai Suburban,P51800012290,ROHINI RESIDENCY OF JEEVAN KUNJ CHS LTD,AARYAN REALTORS,400080,"('19.172080399999999','72.948255000000003')",On-Going Project,08/30/2017,12/31/2017,,Residential,541.3,0.0,1410.95,10/12/2018,,,25.0,23.0,0.0,1.0,0.0,8.0,1.0,6.0,6.0,0.0,0.0,0.0
Mumbai Suburban,P51800007193,Kush Sapphire,Kush Buildcon LLP,400053,"('19.132422999999999','72.841372000000007')",On-Going Project,12/31/2018,12/31/2018,,Residential,625.2,0.0,1437.04,05/28/2021,,,33.0,22.0,0.0,1.0,0.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800007424,SHIV SHAKTI CHSL,GLASSWOOD REALTY PRIVATE LIMITED,400097,"('19.183863100000000','72.858432100000002')",On-Going Project,12/31/2018,12/31/2019,11/22/2022,Residential,496.0,0.0,622.05,07/20/2023,,,27.0,27.0,0.0,1.0,0.0,10.0,1.0,4.0,8.0,0.0,0.0,0.0
Mumbai Suburban,P51800009968,SHREE PARSHWANATH SRA CHS LTD,Chintamani Realtors,400078,"('19.059983599999999','72.889999000000003')",New Project,12/30/2021,,03/31/2024,Residential,2126.0,154.11,8408.37,03/22/2023,,,86.0,72.0,0.0,3.0,3.0,46.0,3.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800009011,63 ELEGANCE,SIDDHARTH DEVELOPERS,400014,"('19.014796199999999','72.845453399999997')",On-Going Project,06/30/2019,12/30/2022,12/30/2023,Residential,345.32,0.0,1031.96,12/05/2023,,,19.0,12.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800003713,Dhoot Emrald Residency-Jaygun Sagar CHSL,DHOOT DEVELOPERS PVT. LTD.,400077,"('19.094111999999999','72.842177000000007')",On-Going Project,12/31/2015,03/31/2018,,Residential,764.02,0.0,2062.64,05/24/2022,,,24.0,24.0,0.0,1.0,0.0,15.0,1.0,2.0,22.0,0.0,0.0,0.0
Mumbai Suburban,P51800009959,PRATHAM,VARDHMAN ENTERPRISES,400057,"('19.100737700000000','72.848495200000002')",On-Going Project,12/31/2017,12/31/2017,12/30/2022,Residential,1033.45,0.0,2773.56,07/07/2022,,,33.0,10.0,0.0,1.0,0.0,8.0,1.0,0.0,43.0,0.0,0.0,0.0
Mumbai Suburban,P51800007425,Elanza,PRAVIN  SATRA,400055,"('19.175573000000000','72.833888000000002')",On-Going Project,06/30/2016,12/31/2017,03/31/2019,Residential,2666.95,178.71,6053.75,10/06/2021,1.0,1.0,98.0,98.0,0.0,1.0,0.0,14.0,1.0,30.0,62.0,0.0,0.0,0.0
Mumbai Suburban,P51800009465,DSK MADHUKOSH,D. S. KULKARNI DEVELOPERS LIMITED,400070,"('19.097369000000000','72.885762000000000')",On-Going Project,03/31/2018,04/30/2019,,Residential,5228.5,703.16,10160.68,07/31/2017,,17.0,175.0,127.0,6.0,3.0,0.0,36.0,3.0,13.0,157.0,0.0,0.0,0.0
Mumbai Suburban,P51800009412,JANARDAN CHSL,Mahesh Laxman Thakkar,400063,"('19.164810899999999','72.853271500000005')",On-Going Project,08/22/2018,03/31/2019,,Residential,641.7,0.0,1732.36,12/04/2018,,,28.0,18.0,0.0,1.0,0.0,8.0,17.0,3.0,17.0,0.0,0.0,0.0
Mumbai Suburban,P51800002016,YAMUNA HEIGHTS,SAINATH ENTERPRISES,400080,"('19.175961000000001','72.955421999999999')",On-Going Project,12/31/2019,12/31/2019,12/30/2021,Residential,1014.4,0.0,2049.67,10/21/2022,,,52.0,38.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800012084,THE KOLLAGE,ZIRE RUSHI CONSTRUCTION,400069,"('19.113916000000000','72.852394000000004')",On-Going Project,12/31/2020,12/30/2022,12/30/2023,Residential,2869.4,0.0,5419.84,09/22/2023,3.0,4.0,84.0,16.0,1.0,1.0,2.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800006369,TRAFALGAR TOWER,M/S. Akshay Radha Kishan Construction,400077,"('19.075481000000000','72.905986999999996')",On-Going Project,12/31/2019,12/31/2019,12/30/2022,Residential,616.2,0.0,1663.7,08/02/2023,,,18.0,11.0,0.0,1.0,0.0,15.0,23.0,4.0,23.0,0.0,0.0,0.0
Mumbai Suburban,P51800007713,Horizon,JAYCEE HOMES PRIVATE LIMITED,400063,"('19.167656000000001','72.856924000000006')",On-Going Project,03/31/2018,07/31/2019,,Residential,948.7,0.0,2172.0,09/18/2018,,40.0,27.0,12.0,0.0,1.0,0.0,16.0,1.0,6.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800011864,SAPTARATNA TOWERS,RAJA CONSTRUCTIONS COMPANY,400064,"('19.175211999999998','72.844099999999997')",On-Going Project,12/31/2017,12/31/2017,,Residential,5937.0,604.87,15973.1,04/12/2018,1.0,,202.0,200.0,0.0,3.0,6.0,52.0,3.0,85.0,254.0,0.0,0.0,0.0
Mumbai Suburban,P51800012784,A. H. Heights,A.H. Constructions,400102,"('19.139883000000001','72.843086999999997')",On-Going Project,08/11/2020,08/16/2022,12/30/2024,Residential,2999.9,1424.24,6339.62,09/22/2022,,,86.0,24.0,3.0,1.0,1.0,29.0,1.0,20.0,50.0,0.0,0.0,0.0
Mumbai Suburban,P51800004025,RAMCHANDRA NIWAS,SHREE TIRUPATI DEVELOPERS,400080,"('19.102532000000000','72.851166000000006')",On-Going Project,02/09/2018,12/30/2021,12/31/2023,Residential,496.0,0.0,615.59,11/18/2023,,,10.0,6.0,0.0,1.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800010353,TANDICE,MANISH MAHESH DHOLAKIA,400067,"('19.207236600000002','72.834822099999997')",On-Going Project,03/31/2019,07/31/2019,07/31/2023,Residential,1501.9,0.0,2419.8,10/11/2023,1.0,,35.0,30.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800009076,Pearl 2,Pearl Building No -2 Co -Operative Housing Society Limited,400054,"('19.080196999999998','72.831479000000002')",On-Going Project,07/31/2020,07/31/2019,03/31/2024,Residential,379.6,0.0,1039.0,10/28/2023,,2.0,14.0,14.0,0.0,1.0,0.0,8.0,1.0,1.0,23.0,0.0,0.0,0.0
Mumbai Suburban,P51800012448,Callista,JOY AND SAYLA REALTORS,400069,"('19.121843999999999','72.855243999999999')",On-Going Project,06/30/2020,12/30/2021,06/30/2023,Residential,3605.96,0.0,11775.0,03/23/2023,1.0,2.0,331.0,185.0,2.0,1.0,0.0,17.0,1.0,0.0,168.0,0.0,0.0,0.0
Mumbai Suburban,P51800009876,MAHARSHI HEIGHTS,AIYANNAR ENTERPRISES,400097,"('19.189384000000000','72.854332999999997')",On-Going Project,12/31/2022,12/30/2025,,Residential,780.0,0.0,,05/11/2023,1.0,,42.0,1.0,0.0,1.0,0.0,16.0,1.0,21.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800009021,Rosary Villa Co Operative Housing Society Limited,Jay Vee Construction,400064,"('19.223661000000000','72.859551999999994')",On-Going Project,12/31/2017,03/31/2018,,Residential,499.5,0.0,1347.52,05/16/2019,1.0,3.0,14.0,14.0,0.0,1.0,0.0,8.0,1.0,2.0,9.0,0.0,0.0,0.0
Mumbai Suburban,P51800005738,Rustomjee Elements - Wing SC,Rustomjee Realty Private Limited,400053,"('19.119735914212050','72.829220225933800')",On-Going Project,12/31/2019,06/30/2021,12/30/2022,Residential,863.31,0.0,8881.95,09/30/2022,172.0,,29.0,3.0,0.0,1.0,1.0,13.0,1.0,0.0,91.0,0.0,0.0,0.0
Mumbai Suburban,P51800003201,CENTRONA ZEST- B,L&T Avenue Realty LLP,400077,"('19.077873700000001','72.905562700000004')",On-Going Project,12/31/2025,12/30/2026,,Residential,638.83,57.0,12361.0,10/20/2023,,,231.0,153.0,3.0,1.0,0.0,27.0,0.0,0.0,161.0,0.0,0.0,0.0
Mumbai Suburban,P51800013658,MINNAT APARTMENT,HINDUSTAN BUILDER,400070,"('19.074105899999999','72.880418300000002')",On-Going Project,12/31/2020,12/30/2023,,Residential,1738.0,126.69,3985.35,08/21/2018,1.0,6.0,35.0,14.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800006196,BHANDUP VIJAYSADHANA CHS,KARAN DEVELOPERS,400042,"('19.133816800000002','72.938396400000002')",On-Going Project,12/31/2017,03/31/2018,,Residential,625.8,0.0,1680.14,02/01/2019,,1.0,12.0,10.0,0.0,1.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800004930,ORIZZONTE,GLOMORE DEVELOPERS,400050,"('19.055169500000002','72.829951800000003')",On-Going Project,12/31/2022,12/30/2023,,Residential,1600.84,352.63,3201.68,03/27/2023,2.0,,31.0,21.0,0.0,1.0,3.0,17.0,1.0,7.0,15.0,0.0,0.0,0.0
Mumbai Suburban,P51800012634,GALAXY PINNACLE,MR REALTORS,400054,"('19.093619000000000','72.843743000000003')",On-Going Project,03/31/2019,09/30/2019,03/29/2021,Residential,3082.0,0.0,3082.0,04/13/2023,,1.0,0.0,7.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800012298,ROMELL AETHER WING B 2-PHASE 2 34TH TO 39TH FLOORS,ROMELL PROPERTIES PRIVATE LIMITED,400063,"('19.169602999999999','72.852903999999995')",On-Going Project,03/31/2018,12/30/2025,,Residential,516.69,0.0,791.88,01/16/2023,,,10.0,10.0,2.0,1.0,7.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800008490,HITESH APARTMENT,MAGNUM CYLINDERS PRIVATE LIMITED,400086,"('19.095182000000001','72.892920000000004')",On-Going Project,07/31/2022,07/31/2023,,Residential,1392.16,0.0,2764.86,07/31/2017,,,133.0,81.0,0.0,1.0,0.0,18.0,1.0,64.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800010569,Madonna,Michael  Rodrigues,400103,"('19.241948000000001','72.855421000000007')",On-Going Project,12/15/2019,12/15/2019,12/30/2022,Residential,747.3,0.0,738.41,06/20/2023,1.0,2.0,36.0,20.0,0.0,1.0,0.0,10.0,1.0,3.0,20.0,0.0,0.0,0.0
Mumbai Suburban,P51800012276,Krishaang B Wing,JAYCEE HOMES PRIVATE LIMITED,400076,"('19.112015000000000','72.833865000000003')",On-Going Project,12/30/2016,07/31/2018,,Residential,2218.0,0.0,6940.0,07/31/2017,,,39.0,27.0,2.0,1.0,3.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800012450,The Ghatkopar Nilkantha Chs Ltd,Schemaatics,400077,"('19.080988999999999','72.903616000000000')",On-Going Project,07/31/2020,01/31/2021,05/05/2022,Residential,464.97,0.0,1035.88,01/24/2023,,,9.0,6.0,0.0,1.0,0.0,7.0,1.0,0.0,24.0,0.0,0.0,0.0
Mumbai Suburban,P51800003724,SHEETAL DWAR,SHEETAL ENTERPRISES,400097,"('19.178193000000000','72.868426999999997')",On-Going Project,12/31/2019,12/31/2019,06/30/2022,Residential,387.11,0.0,659.3,01/29/2022,,,11.0,9.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800002739,Raj Residency,Rajesh Arvind Surti,400104,"('19.210917999999999','72.841110000000000')",On-Going Project,01/07/2009,12/30/2021,12/30/2022,Residential,1428.28,1126.6,3973.48,01/31/2023,,4.0,100.0,79.0,0.0,1.0,0.0,23.0,1.0,6.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800005295,Krishaang A Wing,JAYCEE HOMES PRIVATE LIMITED,400076,"('19.123928500000002','72.909440700000005')",On-Going Project,12/31/2016,07/31/2023,,Residential,1657.0,0.0,1911.23,07/31/2017,,4.0,39.0,27.0,2.0,1.0,3.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800007784,Meeti Coral,M/S MEETI DEVELOPERS PVT LTD,400056,"('19.104497299999998','72.839501100000007')",On-Going Project,12/31/2020,12/30/2021,,Residential,619.0,470.12,1048.93,07/31/2017,,1.0,24.0,18.0,1.0,1.0,0.0,13.0,1.0,0.0,25.0,0.0,0.0,0.0
Mumbai Suburban,P51800008802,Kashmiri Heights,M.K.Enterprises,400060,"('19.136123999999999','72.859638000000004')",On-Going Project,06/30/2019,06/30/2022,,Residential,2872.0,2872.0,2872.0,01/24/2023,,6.0,28.0,9.0,1.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800005041,Santoor Residency,Spade Realtors LLP,400057,"('19.100737700000000','72.848495200000002')",On-Going Project,12/31/2017,03/31/2018,03/31/2021,Residential,373.1,0.0,1000.69,02/02/2022,,,12.0,12.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800012277,KAATYAYNI ENCLAVE,STARWING DEVELOPERS PRIVATE LIMITED,400055,"('19.081327999999999','72.849815000000007')",On-Going Project,08/31/2016,03/31/2018,,Residential,3178.6,640.98,5880.41,02/24/2023,,,40.0,23.0,1.0,1.0,2.0,16.0,1.0,0.0,12.0,0.0,0.0,0.0
Mumbai Suburban,P51800009971,AL-BURHAN CHS-Phase-I,RAJ ROMELL REALTORS,400059,"('19.114643000000001','72.875902999999994')",On-Going Project,06/30/2018,12/30/2020,,Residential,1823.09,0.0,4654.17,10/30/2018,,,53.0,35.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800011229,BORIVALI GULMOHAR TERRACE CHS,ADITYA DEVELOPERS,400092,"('19.229984999999999','72.853318000000002')",On-Going Project,03/26/2018,12/25/2019,,Residential,523.9,0.0,1175.21,08/04/2021,,,5.0,4.0,0.0,1.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800007805,ESSPEE TOWER,BHATIA BUILDERS AND DEVELOPERS PVT LTDC,400066,"('19.220988999999999','72.862122999999997')",On-Going Project,12/31/2019,06/30/2021,07/31/2027,Residential,4549.77,460.46,2077.92,10/20/2023,,2.0,227.0,42.0,1.0,1.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800005832,LINKPARK,ADARSH INDUSTRIAL ESTATE PRIVATE LIMITED,400064,"('19.187229400000000','72.840747300000004')",On-Going Project,10/19/2025,10/19/2026,,Residential,4629.36,509.75,16327.82,10/07/2023,4.0,15.0,324.0,182.0,0.0,1.0,5.0,34.0,1.0,0.0,303.0,0.0,0.0,0.0
