district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Buldana,P50000047380,Chintamani Tower,Nitin Vasantrao Padghan,443201,,New Project,09/30/2025,,,Residential,680.0,0.0,1540.1,10/20/2023,,,37.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,47.0,0.0,0.0,0.0
Buldana,P50000050713,GANADHISH HEIGHTS,GANADHISH HEIGHTS,444303,,New Project,06/30/2024,,,Residential,551.13,0.0,1329.04,04/23/2023,,,28.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0
Dhule,P49800001074,CHANDRAVEL3,PIYUSH LIFESPACES PRIVATE LIMITED,424001,"('20.920310000000000','74.751006000000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,3817.0,0.0,2888.1,01/15/2024,,,42.0,37.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhule,P49800011983,ROHINI APERTMENT,YOGIRAJ SHIVAJIRAO MARATHE,424001,"('18.516356900000000','73.649837900000000')",On-Going Project,03/31/2019,03/31/2019,06/30/2022,Residential,483.09,0.0,482.97,05/12/2023,,,12.0,9.0,0.0,1.0,0.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0
Dhule,P49800012302,VEDANT RESIDENCY,VEDANT BUILDCON,424002,"('18.256656200000000','73.932709000000000')",On-Going Project,11/30/2020,08/31/2020,08/31/2023,Residential,487.81,0.0,484.05,01/17/2023,,,11.0,9.0,0.0,1.0,0.0,4.0,1.0,0.0,10.0,0.0,0.0,0.0
Dhule,P49800010300,SHRI KRISHNA APARTMENT,PRASHANT DEVELOPERS,424004,"('18.998172900000000','72.827469100000000')",On-Going Project,11/30/2020,08/31/2020,,Residential,420.0,0.0,419.96,12/20/2022,,,9.0,9.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
Dhule,P49800013520,VASUDHA VIHAR,RAJENDRA VASANTRAO KHANKARI,424001,"('18.557308200000000','73.787838500000000')",New Project,01/15/2021,,06/30/2023,Residential,473.98,0.0,661.08,06/20/2023,,,16.0,16.0,0.0,1.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0
Dhule,P49800014014,Eknath Heights,Lifestyle Realties,422002,"('18.953192600000000','72.835300500000000')",New Project,12/30/2021,,,Residential,557.0,0.0,724.38,09/06/2021,,,12.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhule,P49800014940,PRATIKRAJ APRTMENT,AVINASH PUNDLIK THORAT,424001,"('19.441220800000000','73.314041400000000')",New Project,12/31/2019,,08/09/2022,Residential,480.0,326.0,480.0,11/27/2021,,,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhule,P49800017275,H K VILLHA APARTMENT,H K CONSTRUCTION,424002,,New Project,12/27/2021,,,Residential,784.0,784.0,1096.87,07/25/2018,,,23.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Dhule,P49800017493,VRUNDAVAN RESIDENCY,M/s. AAVISHKAR BUILDERS,424002,"('20.927310000000000','74.780237000000000')",New Project,01/31/2021,,03/31/2024,Residential,520.45,0.0,688.93,03/29/2023,,,16.0,14.0,0.0,1.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0
Dhule,P49800018489,PADMASHREE RESIDENCY III,PARAG SUBHASH AHIRE,424002,"('20.927401310125248','74.779406818760660')",New Project,12/30/2022,,,Residential,573.57,0.0,797.72,12/31/2021,,,24.0,12.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Dhule,P49800018509,HIRADEEP APARTMENT,PARAG SUBHASH AHIRE,424002,"('20.910942895157444','74.770679281420830')",New Project,12/30/2022,,,Residential,487.6,0.0,680.9,12/27/2022,,,26.0,10.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Dhule,P49800019755,"COnstruction of 256EWS T/s and 64 Shops under PMAY scheme no S.No.471,477,478 Chalisgaon Road,Dhule",NASHIK HOUSING & AREA DEVELOPMENT BOARD,424001,"('20.904220100000000','74.774897900000040')",New Project,03/30/2025,,,Residential,7476.0,0.0,12862.73,07/29/2021,,,320.0,0.0,0.0,4.0,0.0,20.0,4.0,15.0,4.0,0.0,0.0,0.0
Dhule,P49800022364,MANGALMURTI RESIDENCY,SUMIT SANJAY KORAKE,424001,"('19.218330700000000','72.978089700000060')",New Project,10/01/2020,,04/05/2021,Residential,457.0,0.0,638.6,03/26/2021,,,14.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0
Dhule,P49800021196,VIVAN CASITA,BORSE BROTHERS ENGINEERS AND CONTRACTORS PRIVATE LIMITED,424002,"('20.911457318940332','74.771265110450710')",New Project,12/31/2022,,12/31/2023,Residential,669.63,0.0,932.99,12/08/2022,,,14.0,1.0,0.0,1.0,0.0,4.0,1.0,6.0,6.0,0.0,0.0,0.0
Dhule,P49800021515,AAI HINGLAJ RESIDENCY,AAI HINGLAJ RESIDENCY,424005,"('20.923671070985385','74.781196677246040')",New Project,05/30/2022,,,Residential,501.66,0.0,701.25,12/30/2022,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Dhule,P49800022200,BRAHMAKAMAL,PIYUSH LIFESPACES PRIVATE LIMITED,424002,"('20.911469466081083','74.769704800802630')",New Project,12/30/2023,,,Residential,543.3,0.0,960.84,01/15/2024,,,16.0,11.0,0.0,1.0,0.0,4.0,1.0,0.0,16.0,0.0,0.0,0.0
Dhule,P49800023856,TIRTH PUSHPAM,PIYUSH LIFESPACES PRIVATE LIMITED,424002,"('20.910786704857440','74.771235001045620')",New Project,12/30/2024,,,Residential,487.7,0.0,944.14,01/15/2024,,,,,1.0,1.0,0.0,5.0,0.0,2.0,14.0,0.0,0.0,0.0
Dhule,P49800023981,SHIV PRERNA APARTMENT,NAYAN JAGDISH TANEJA,424001,"('20.902325749390630','74.744015911865290')",New Project,01/30/2024,,,Residential,799.48,0.0,1115.04,01/06/2020,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Dhule,P49800024286,PADMASHREE RESIDENCY VI,PARAG SUBHASH AHIRE,424001,"('20.889195344562197','74.768724421310420')",New Project,01/30/2024,,,Residential,455.0,0.0,483.77,11/30/2020,,,12.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Dhule,P49800027699,GURURAJ APARTMENT,NILESH PRAKASH JADHAV,424002,,New Project,06/30/2023,,,Residential,352.09,0.0,471.93,12/17/2020,,,9.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhule,P49800029373,NIRMAL HEIGHTS,VARSHA VASANT PATIL,424002,,New Project,07/25/2022,,,Residential,469.1,0.0,650.6,09/14/2022,,,11.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
Dhule,P49800030562,UMA DEVALAYAM,BORSE BROTHERS ENGINEERS & CONTRACTORS PRIVATE LIMITED,424001,,New Project,12/31/2023,,,Residential,413.0,0.0,577.9,10/28/2023,,,16.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,9.0,0.0,0.0,0.0
Dhule,P49800031582,SRI SRI BALAJI PALACE,DINESH BHATU FULPAGARE,424002,"('20.553255000000000','74.464413000000000')",New Project,09/30/2022,,,Residential,495.6,295.11,660.16,06/13/2023,,,16.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Dhule,P49800031953,JAAI,PIYUSH LIFESPACES PVT LTD DHULE,424002,"('20.904220100000000','74.774897900000000')",New Project,03/31/2025,,,Residential,479.9,0.0,812.08,01/15/2024,,,17.0,8.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Dhule,P49800032098,SWAPNASHILP,HARVISH DEVEOPERS,424002,"('20.921738900000000','74.766024399999990')",New Project,03/31/2024,,,Residential,531.4,0.0,1357.51,09/14/2023,,,20.0,16.0,0.0,1.0,0.0,5.0,1.0,18.0,1.0,0.0,0.0,0.0
Dhule,P49800034502,SHREE GAJANAN HEIGHTS,SACHIN DEVELOPERS - -,424002,"('20.904220100000000','74.774897900000000')",New Project,12/31/2024,,,Residential,483.7,0.0,1562.96,07/05/2023,,,24.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0
Dhule,P49800034964,Suman Apartment,Siddhivinayak Engineer and Contractors,424002,,New Project,06/01/2023,,,Residential,604.0,0.0,1375.04,05/09/2023,,,21.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,11.0,0.0,0.0,0.0
Dhule,P49800033267,SHRI KRISHNA VRINDAVAN,SOHAM CONSTRUCTION,424005,"('20.904220200000000','74.780052800000000')",New Project,12/31/2023,,,Residential,464.97,0.0,467.5,02/03/2022,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,8.0,1.0,0.0,0.0,0.0
Dhule,P49800033990,AJINKYATARA RESIDENCY,KRUSHNA AAVISHKAR REALTIES,424005,"('20.904220100000000','74.774897900000000')",New Project,10/31/2026,,,Residential,557.4,0.0,1292.08,05/01/2023,,,24.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhule,P49800033908,RAMKRISHNA APARTMENT,RAJENDRA VASANTRAO KHANKARI,424002,"('20.904220100000000','74.774897900000000')",New Project,03/31/2023,,,Residential,278.8,0.0,611.35,06/20/2023,,,10.0,7.0,0.0,1.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0
Dhule,P49800046176,THE HORIZON,NILCON INFRABUILDERS PRIVATE LIMITED,424002,"('20.926000000000000','74.774000000000000')",New Project,06/15/2024,,,Residential,476.2,0.0,1200.25,10/16/2023,,,18.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Dhule,P49800048215,NAKSHATRA AVENUE,DHARMNITI CONSTRUCTION PRIVATE LIMITED,424002,,New Project,03/31/2026,,,Residential,661.75,0.0,1709.24,12/07/2022,,,22.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
Dhule,P49800048814,KRUSHNA KUNJ HEIGHTS,JAI SHREEKRISHNA DREAM HOMES BUILDERS AND DEVELOPERS,424002,,New Project,09/21/2025,,,Residential,595.78,0.0,1376.95,01/12/2024,,,20.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0
Dhule,P49800052133,REVISED TO PROPOSED 400 EWS AND 288 MIG HOUSING AT SITE NO.1A SURVEY NO.60 MAUJJA.WARWADE,SHIRPUR WARWADE MUNICIPLE COUNCIL,425405,,New Project,03/31/2024,,,Residential,36800.0,3058.05,36716.58,07/21/2023,,,688.0,0.0,0.0,24.0,0.0,10.0,6.0,5.0,0.0,0.0,0.0,0.0
Dhule,P49800048643,SOMVIJAY PRIDE,RAJENDRA VASANTRAO KHANKARI,424001,"('20.904220100000000','74.774897900000000')",New Project,01/31/2025,,,Residential,609.0,0.0,1586.95,12/21/2023,,,20.0,2.0,0.0,1.0,0.0,5.0,1.0,18.0,16.0,0.0,0.0,0.0
Dhule,P49800050101,INDRAMANGAL APARTMENT,M/S NAVJEEVAN DEVELOPERS AND INFRASTRUCTURE SERVICES,425405,"('21.354037416943700','74.899200675918590')",New Project,09/30/2024,,,Residential,499.93,0.0,1118.5,07/01/2023,,,20.0,0.0,0.0,1.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0
Dhule,P49800051568,RADHA NAGAR,ASHOK RAMNIWAS AGRAWAL,424001,,New Project,03/31/2027,,,Residential,1171.72,0.0,1139.67,01/05/2024,,,15.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Gadchiroli,P50800015935,MARKANDEYA APARTMENT,M/S RAM BUILDERS AND DEVELOPERS,442605,"('20.186927000000000','79.993289000000000')",New Project,12/30/2021,,,Residential,858.0,0.0,897.91,09/14/2021,,,14.0,14.0,0.0,1.0,0.0,4.0,1.0,7.0,1.0,0.0,0.0,0.0
Gadchiroli,P50800023730,ASHRAYSTHA AVENUE,ASHRAYSTHA INFRASTRUCTURES PRIVATE LIMITED,441207,,New Project,12/30/2024,,,Residential,6762.93,1858.75,7606.0,12/21/2019,,,44.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Gadchiroli,P50800030971,Royal City,SAMSTITHIINFRASRUCTURES PRIVATE LIMITED,441207,,New Project,07/31/2025,,,Residential,3062.0,0.0,2111.16,09/16/2021,,,24.0,0.0,0.0,24.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0
Gadchiroli,P50800053117,PRABHA KIRAN RESIDENCY,ANAND NAMDEORAO SHRUNGARPAWAR,442605,,New Project,09/30/2026,,,Residential,782.11,0.0,2116.31,09/07/2023,,,28.0,0.0,0.0,1.0,0.0,7.0,0.0,37.0,0.0,0.0,0.0,0.0
Gondiya,P50700026235,ASHTAVINAYAK RESIDENCY,MAA NAINADEVI BUILDERS & DEVELOPRES PRIVATE LIMITED,441614,,New Project,09/30/2026,,,Residential,835.38,0.0,1521.5,08/25/2020,,,25.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Gondiya,P50700045911,ASHTAVINAYAK HEIGHTS,MAA NAINADEVI BUILDERS & DEVELOPRES PRIVATE LIMITED,441614,,New Project,03/31/2029,,,Residential,1900.0,0.0,4935.7,06/02/2022,,,39.0,0.0,0.0,1.0,1.0,7.0,11.0,11.0,28.0,0.0,0.0,0.0
Hingoli,P51200009149,KRISHNA TOWER,SUN INFRA DEVELOPERS LLP,431513,"('21.168393600000000','79.656138700000000')",New Project,04/01/2024,,,Residential,634.75,338.95,760.9,07/31/2017,,,12.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
Hingoli,P51200023427,TBD Phase 2,MS Tirupati Builders And Developers,431513,,New Project,10/15/2022,,,Residential,2023.8,0.0,1674.05,07/31/2021,,,28.0,28.0,0.0,13.0,0.0,16.0,0.0,27.0,6.0,0.0,0.0,0.0
Hingoli,P51200027577,Construction of 132 TS EWS Under PMAY and 48 TS LIG Scheme om S No 146 A at Hingoli dist Hingoli,AURANGABAD HOUSING AND AREA DEVELOPMENT BOARD ( A REGIONAL UNIT OF MHADA),431513,"('19.708162000000000','77.141330000000000')",New Project,03/10/2025,,,Residential,8000.0,7777.02,7458.57,12/07/2023,,,180.0,0.0,0.0,9.0,0.0,27.0,0.0,9.0,0.0,0.0,0.0,0.0
Hingoli,P51200034822,SHRI RAMJIVAN VILLAS,SHRI RAMJIVAN BUILDCON,431513,,New Project,03/31/2025,,,Residential,1590.3,0.0,1645.31,01/15/2024,,,14.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalna,P51400001484,krishnakunj phase - I,Krishna developr,431203,"('19.207236600000000','72.834822100000000')",On-Going Project,09/30/2018,09/30/2018,,Residential,7003.0,1231.23,6205.96,04/24/2023,,,86.0,53.0,0.0,9.0,0.0,24.0,2.0,0.0,16.0,0.0,0.0,0.0
Jalna,P51400002209,Morya Residency Phase II,ABHAY LAXMANRAO KULKARNI,431203,"('21.181359800000000','79.013647500000000')",On-Going Project,06/08/2019,12/24/2019,,Residential,612.0,612.0,656.18,07/19/2019,,,8.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
Jalna,P51400004767,Ayeshakiran Township,Ayesha Township,431203,"('19.853823000000000','75.852189000000000')",On-Going Project,01/01/2020,12/01/2020,,Residential,7065.59,750.0,9394.22,07/18/2019,,,497.0,283.0,0.0,7.0,0.0,28.0,0.0,7.0,0.0,0.0,0.0,0.0
Jalna,P51400014239,Shivam Pride,Shivam Promoters and Builders P Ltd,431203,"('19.853708000000000','75.936225000000000')",New Project,07/31/2023,,,Residential,27100.0,2710.0,0.0,02/24/2018,,1.0,297.0,0.0,23.0,23.0,0.0,62.0,0.0,4.0,0.0,0.0,0.0,0.0
Jalna,P51400012471,BRAMHAPURI RESIDENCY,UTKARSH CONSTRUCTIONS AOP,431203,"('18.830552300000000','73.284644500000000')",On-Going Project,03/08/2022,03/08/2023,,Residential,2718.9,400.0,2771.71,01/05/2022,2.0,,53.0,13.0,0.0,6.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0
Jalna,P51500006370,MAYUR RESIDENCY,GAUTAM KACHARDAS SANCHETI,431114,"('18.520430300000000','73.856743700000000')",New Project,09/30/2019,,09/30/2023,Residential,6667.17,0.0,4358.46,12/22/2023,,,96.0,8.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalna,P51400012018,364 EWS T/S UNDER PMAY AT JALNA DIS JALNA,AURANGABAD HOUSING AND AREA DEVELOPMENT BOARD ( A REGIONAL UNIT OF MHADA),431213,"('19.829725885928056','75.863112466638540')",New Project,07/02/2019,,01/01/2021,Residential,27921.52,5961.77,20584.71,01/15/2024,,,49.0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalna,P51400011318,KRISHNABAN Phase 2,Bhuvi Landmarks LLP,431203,"('19.829689300000000','75.880030499999980')",On-Going Project,12/31/2018,03/31/2019,09/30/2020,Residential,9434.4,0.0,4861.36,02/07/2023,,,87.0,87.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalna,P51400008469,SHREE SAI CITY PHASE-I,SHREE SAI CITY BUILDERS AND DEVELOPERS,431203,"('18.518750000000000','73.931123000000000')",On-Going Project,03/31/2020,09/30/2020,06/30/2027,Residential,16000.0,1505.38,13552.92,06/21/2023,,,247.0,149.0,240.0,240.0,0.0,240.0,0.0,240.0,0.0,0.0,0.0,0.0
Jalna,P51400012919,SHRIKRISHNA RUKHMINI RESIDENCY,AHIRESHWAR BUILDERS AND DEVELOPERS,431203,"('21.158391700000000','79.067330200000000')",New Project,12/30/2023,,,Residential,12000.0,5950.36,13626.7,08/31/2017,,,192.0,0.0,13.0,0.0,0.0,26.0,0.0,192.0,0.0,0.0,0.0,0.0
Jalna,P51400012179,SHREE SAI CITY PHASE-II,SHREE SAI CITY BUILDERS AND DEVELOPERS,431203,"('21.182288800000000','79.072979300000000')",On-Going Project,03/31/2020,09/30/2020,,Residential,8000.0,800.0,5259.0,08/06/2017,,,104.0,94.0,104.0,104.0,0.0,1.0,0.0,104.0,0.0,0.0,0.0,0.0
Jalna,P51400009922,SAI HILLS,CHAITANYA NAMDEV MISAL,431203,"('18.500610100000000','73.757399100000000')",On-Going Project,03/31/2020,09/30/2020,,Residential,2942.02,0.0,4460.68,08/05/2017,,,48.0,36.0,48.0,48.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0
Jalna,P51400014727,VANSH BLUEBELLS,NEHA INFRASTRUCTURES,431203,"('19.089314800000000','72.907805700000000')",New Project,12/05/2023,,,Residential,4482.95,0.0,4347.0,04/01/2022,,,61.0,35.0,0.0,7.0,0.0,17.0,6.0,0.0,8.0,0.0,0.0,0.0
Jalna,P51400020322,72 GREENS,A M PATEL INFRA,431202,,New Project,03/30/2024,,,Residential,92000.0,9217.76,12492.0,08/14/2021,,,74.0,1.0,0.0,2.0,1.0,146.0,2.0,92.0,2.0,0.0,0.0,0.0
Jalna,P51400017388,KHUSHI PARK,AMJAD ALI SYED ALI SYED,431203,,New Project,07/19/2022,,,Residential,3449.73,1712.2,2133.12,05/18/2023,,,56.0,0.0,0.0,56.0,0.0,16.0,0.0,0.0,56.0,0.0,0.0,0.0
Jalna,P51400018575,KESHAV VIHAR,RAJENDRA  ADEP,431203,,New Project,03/30/2022,,,Residential,1989.0,0.0,1.0,11/06/2018,,,32.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
Jalna,P51400023523,Renuka Appartment,VILAS SHATRUGHAN PAWAR,431203,,New Project,03/30/2022,,,Residential,345.0,247.82,573.49,08/26/2022,,,14.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
Jalna,P51400024076,Sai Dham Residency,Optrica Real Estates LLP,431203,,New Project,03/30/2024,,,Residential,2887.54,288.75,2628.57,01/15/2020,,,52.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalna,P51400025141,Malhar Sahnivas,Mahendra Sharadrao Deshpande,431203,"('19.842136000000000','75.872301000000000')",New Project,11/28/2023,,11/21/2024,Residential,2909.5,0.0,3149.0,11/30/2023,,,48.0,16.0,2.0,2.0,0.0,5.0,1.0,28.0,1.0,0.0,0.0,0.0
Jalna,P51400027022,Nirmiti Apartments,Nirmiti developers,431203,"('19.831643210973045','75.879295613738980')",New Project,03/07/2025,,,Residential,2000.0,250.0,3966.0,02/20/2023,,,56.0,0.0,0.0,3.0,0.0,17.0,3.0,12.0,3.0,0.0,0.0,0.0
Jalna,P51400027151,UTKARSH MY HOME,MATSYODARI INVESTMENT AND HOLDINGS PRIVATE LIMITED,431203,"('19.855318225678747','75.864925881195060')",New Project,05/30/2027,,,Residential,4492.53,726.88,4045.02,11/30/2021,,,80.0,0.0,0.0,12.0,0.0,38.0,13.0,49.0,13.0,0.0,0.0,0.0
Jalna,P51400027289,Krishna Vihar Row-House,Krishna Mega Projects LLP,431203,"('19.832556000000000','75.912738000000000')",New Project,09/30/2023,,,Residential,523.87,0.0,627.36,03/10/2023,,,5.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalna,P51400028499,UTKARSH VIHAR,UTKARSH CONSTRUCTIONS AOP,431203,"('20.563800000000001','76.535799999999995')",New Project,08/28/2025,,,Residential,2458.6,403.7,2072.3,12/12/2023,,,31.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalna,P51400028440,VANSH RESIDENCY,NEHA INFRASTRUCTURES,431203,"('20.563800000000001','76.535799999999995')",New Project,07/31/2025,,,Residential,2378.65,0.0,2223.39,02/17/2021,,,30.0,0.0,29.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalna,P51400028716,Ramani Residency,Ratnakar Damodar Kulkarni,431203,"('19.842995000000000','75.889285000000000')",New Project,12/22/2023,,,Residential,339.4,0.0,585.65,03/23/2021,,,16.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalna,P51400030373,Deepak Vihar,Deepak health and wellness ltd,431203,"('19.834665900000000','75.881634499999990')",New Project,06/01/2024,,,Residential,815.0,0.0,879.1,02/23/2023,,,14.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
Jalna,P51400030480,Deven Renuka Puram,Deven Renukapuram,431209,,New Project,07/11/2026,,,Residential,1489.31,0.0,1158.32,06/21/2023,,,22.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalna,P51400030835,Shri Krishna Residency,Ritseh Rafhesham Mantri,431203,"('19.841195000000000','75.890438000000000')",New Project,12/30/2023,,,Residential,693.1,0.0,1202.88,07/21/2023,,,16.0,5.0,0.0,1.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0
Jalna,P51400034609,GURUKRUPA APARTMENT,SANDESH JIVANLAL KAKKAD,431203,,New Project,01/31/2024,,,Residential,413.0,0.0,920.74,04/13/2022,,,10.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Jalna,P51400045577,YAMUNA RESIDENCY,ANANDI DEVELOPERS PRIVATE LIMITED,431203,,New Project,08/20/2025,,,Residential,16000.0,1428.05,4429.08,08/14/2023,,,98.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0
Jalna,P51400045828,Krishna Greens,Krishna Greens,431203,"('19.809737000000000','75.876746000000000')",New Project,03/31/2025,,,Residential,1677.12,0.0,2057.04,11/11/2023,,,24.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalna,P51400046404,ADEP BUILDCON,SHIVRATNAM RAJENDRA ADEP,431203,,New Project,05/20/2025,,,Residential,1864.5,0.0,1.0,06/18/2022,,,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalna,P51400045744,Ashirwad Homes,Golden Facets Developers Private Limited,431203,,New Project,12/30/2026,,,Residential,1128.0,0.0,1154.12,05/25/2022,,,28.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalna,P51400050839,Ashtavinayak City,Manoj Dhruwkumar Peety,431203,"('19.844004838256670','75.891008820507010')",New Project,12/31/2023,,,Residential,501.2,0.0,623.2,05/03/2023,,,7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0
Jalna,P51400049509,GURUKRUPA RESIDENCY,VIGHNAHARTA BUILDCON PRIVATE LIMITED,431203,,New Project,11/21/2026,,,Residential,16000.0,1510.5,8311.6,02/10/2023,,,93.0,0.0,0.0,10.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0
Jalna,P51400050223,Krishna Kunj Phase IV,Krishna developr,431203,"('19.833974000000000','75.910642000000000')",New Project,12/31/2024,,,Residential,842.06,1230.0,705.65,11/25/2023,,,16.0,6.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Jalna,P51400052283,YAMUNA RESIDENCY PHASE 2,ANANDI DEVELOPERS PRIVATE LIMITED,431203,,New Project,01/10/2026,,,Residential,10542.6,0.0,3253.6,08/03/2023,,,112.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Jalna,P51400050514,Krishna Park,Krishna Park Developers,431203,"('19.834665900000000','75.881634499999990')",New Project,12/31/2028,,,Residential,3651.0,0.0,4752.52,01/03/2024,,,58.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Nanded,P51100015354,RAGHUNATH NAGAR,R K BUILDERS & DEVELOPERS,431601,"('19.197646000000000','77.300888000000000')",New Project,12/30/2023,,,Residential,2591.96,0.0,3628.74,11/03/2022,,,100.0,68.0,2.0,2.0,0.0,10.0,2.0,0.0,31.0,0.0,0.0,0.0
Nanded,P51100005371,LAIJAI NAGARI,KAMLESH BACHEWAR,431605,"('19.178857000000000','77.265553000000000')",On-Going Project,12/31/2020,12/30/2021,,Residential,17384.0,2663.1,19864.16,02/17/2021,,,24.0,131.0,162.0,0.0,0.0,324.0,3.0,94.0,6.0,0.0,0.0,0.0
Nanded,P51100003679,Madhuban Residency Phase - 2,P N Promoters And Developers,431605,"('19.192062000000000','77.285689000000000')",On-Going Project,08/04/2016,08/15/2022,,Residential,2385.07,0.0,2841.81,03/30/2018,,,23.0,12.0,0.0,23.0,0.0,46.0,0.0,23.0,0.0,0.0,0.0,0.0
